text,perselisihan,infrastruktur,pemerintah,kesehatan,teknologi,administrasi,fasilitas,lingkungan,ketertiban,listrik,bahaya,lainnya,pungli,ilegal,lalulintas,bencana,air,pendidikan,kebersihan,sosial,wisata,sara,pencurian,korupsi,bbm,keuangan
pak mau tanya ini saya daftar di provinsi jatengsaat awal pengumuman tidak lolos administrasihari ini saya lihat lagi tyta ada perubahan dan ternyata saya lolos administrasidan sudah mencetak kartu ujian pesertatempat ujian adatapi pas pemprov jateng mengumumkan jadwal sesi ujian kx nama saya dan teman2 saya g ada ya pakmohon bantuannyaassalamualaikumbpkibu maaf mengganggusaya aryo dn peserta cpns mau bertanyasaya kemarin mendaftar cpns pemprov jateng di rsjd surakartasaat awal pengumuman administrasi saya tidak lolostapi tadi malam mencoba login ke sscn dan ternyata saya dinyatakan lolos seleksi administrasisudah mencetak kartu ujian jugatetapi setelah pemprov jateng mengumumkan jadwal tes cat nama saya tidak ada di jadwal daerah tersebutitu bagaimanmohon bantuannya,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assalamualaikum bpganjar  gus yasin saya kemarin periksa ke puskesmas kecamatan sambong kabupaten blora jam 1030 disitu sepi gak ada pasien satupun namun dokter gigi malah bilang alatnya sudah disterilkan kesininya besuk saja jawab saya kalau tidak sakit ngapain saya kesini kalau sakit sekarang knpa nunggu besuk baru diobati mohon bapak gubern ur memonitor kinerja pegawai pemerintahan yg dibayar oleh negara khususnya di puskesmas sambong,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pak gubernur menanggapi soal kredit mitra 25 apakah diperuntukkan kepada umkm yang belum punya ijin usaha apa untuk umkm yang baru buka usaha permasalahannya saya punya usaha kecil sudah punya ijin mau mengajukan kredit kenapa pihak bank menyampaikan berbagai alasan yang tidak signifikan mohon bantuannya,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selamat siang bapakibu pengurus pemprov jateng saya luthfia nurul aini saya mau menanyakan mengenai jadwal cpns saya lolos administrasi tapi nama saya tidak terdaftar di jadwal ujian saya harus menghubungi kemana ya pakibu terimakasih,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yth bapak gubernur jateng di tempat selamat siang perkenalkan saya oka warga dusun tugu desa bener kec tengaran kab semarang saya mohon bantuannya sebagai warga jawa tengah sy punya keluhan mengenai verifikasi dokumen pengadaan cpns kab semarang yang kurang bisa diterima dimana saya mendaftar pada formasi perawat ahli pertama s1ners di rsud ambarawa saat pengumuman saya dinyatakan tidak lolos adimistrasi karena saya tidak upload scan ijazah dan transkip s1 keperawatan sy hnya mengupload scan ijazah dan transkip ners saja pdhl dipetunjuk pengumuman cpns pemkab semarang tidak dijelaskan secara detail kalau disuruh upload scan ijazah dan trabskip s1  ners mohon bantuannya karena ini tidak hanya saya tp bnyk teman yg mengalami hal serupa mohon untuk ditindaklanjuti dengan berkoordinasi dengan bapak bupati kab semarang dan bkd kab semarang harapan kami bisa mengikuti tahap tes cpns selanjutnya seperti halnya teman2 sejawat yang ambil cpns pemprov jateng mereka yg semula dinyatakan tdk lolos karena hanya upload ijazah ners saja sekarang dinyatakan lolos karena ada revisi pada sistem penerimaannya atas perhatian bapak kami ucapkan bnyk terima kasih,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pak gubernur ijin bertnya kenapa di akun sscn saya di nyatakan lolos administrasi namun di pengumuman dan penjadwalan tidak ada nama saya mohon bantuanya pak gubernur,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selamat siang bapak ganjar saya muhammad arif asrikan pendaftar cpnsd pemprov jateng dengan nomor peserta 64001130013031 ingin menanyakan di akun sscn saya dinyatakan lolos administrasi akan tetapi di jadwal cat belum ada nama saya mohon bantuannya terimakasih,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selamat siang bapakibu pengurus pemprov jateng saya dwi astama saya mau menanyakan mengenai jadwal cpns saya lolos administrasi tapi nama saya tidak terdaftar di jadwal ujian saya harus menghubungi kemana ya pakibu terimakasih,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pk gub jateng mau tanya kapan ada pemutihan kendaraan bermotor lg motor q telat pajeg 4 th terima kasih,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selamat siang paksaya ingin mohon bantuan berkaitan dengan sikap pelayanan dari pihak ducapil dikarenakan saya merasa tidak dibantu proses update keberadaan data saya di ducapil dan di alamat ktp skrngdan ternyata ada kesalahan dr pihak ducapil knp kok tidak sesuai dan saya minta bantuan untuk diupdate seolah2 saya dipersulit dr pihak ducapil ungaran dan semarangmohon bantuannya paksalamhandoyo,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selamat pagi pak saya mau konfirmasi lagi atas nama dwi astama kan kemarin tidak lolos seleksi dan tadi malam saya cek ternyata lolos seleksi admin tapi tadi saya cek di jadwal ujian kok tidak ada ya nama dwi astama bagaimana ya pak,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kpd yth bapak gubernur jateng bapak ganjar pranowo pak sy slh satu pelamar cpns formasi 2018 daerah kab semarang mau bertanya kenapa formasi pemkotpemprov bisa lolos tahap administrasi yg tadinya tdk lolos krn tdk upload ijazah n transkip nilai s 1 setelah revisi jadi lolos kita yg di kabupaten kok blm lolos ya pak kami2 sama2 bingung nya ketika di pengumuman tidak tertulis syarat scan ijazah s 1 ners d jadikan dlm 1 file max uk 500kb sama sekali tidak ada syarat yg tertulis seperti itu kami sama kecewanya ketika dinyatakan tidak lolos adm krn tidak melampirkan ijazah dan transkip nilai s1 tetapi skrg hanya kami yg ikut seleksi cpns formasi kabupaten yg kecewa stelah melihat revisi pengumuman kami belum juga lolos ada beberapa dr teman kami menghubungi bkd kab semarang mendapatkan jawaban yg mengecewakan mohon bantuan nya pak kami rasa ini tdk adil terimakasih,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pak gubernur tolong segera selesaikan masalah bkk pringsurat temanggung karena sudah 2 tahun tidak ada kejelasan,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
telat pajak 3 tahun berapa jumlah biaya yang harus dibayar pak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
assalamualaikum pak ganjar dan gus yasin saya warga comal pemalang mau lapor jalan rusak sudah lama belum dibetulin padahal ini jalan provinsi awalnya jalan dilewati oleh truk pembawa tanah tol tapi sudah tidak lewat semenjak lebaran idul fitri kemarin tapi kenapa masih rusak juga masyarakat semua resah lokasi jalan raya desa pendowo bodeh sama jalan raya desa tumbal comal ini pemalang banyak jalan rusak tapi bupatinya pemalang cuma cuek aja tidak seperti kabupaten pekalongan sampai perbatasan kota jalanya bagus mohon ditindak lanjuti bapak gubernur tercinta buat aktifitas susah apalagi menjelang musim hujan tambah parah terima kasih saya dan masyarakat tunggu tindak lanjutnya pak wassalamualaikum,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pak ganjar ikatan bidan area jepara tolong keuangan nya di cekbayar terus rasa nya saya pengen keluar dari ikatan ibi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
lapor pak ganjar saya mau melaporkan adanya pegadaian ilegal kemungkinan besar tanpa ijin dia mengambil keuntungan antara 1020 per bulan dan bunga berjalan jenis yg digadaikan rata2 kendaraan roda 2 dan 4 bukan bpkb tapi unit dan stnk yg digadaikan rata2 nasabahnya para pelaku perjudian klotok di daerah sekitar yg kalah dan bahkan mobil rental pun diterima oleh tukang gadainya dan ini sangat meresahkan bagi pelaku usaha rental mobil lokasi  ngaru aru kec banyudono kabboyolali 7°32320s 110°40258e httpsgooglmapsib4bkvz1rl12 laporan ini akan sy teruskan ke ojk pusat terima kasih semoga ditanggapi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
dear panitia cpns jateng 2018 saya sebenarnya tidak terlalu paham dengan kebijakan prosedur hasil verifikasi data administrasi saat ini sy membaca laporan dari salah satu peserta yang tadinya di awal pengumuman tidak lolos dan selang beberapa hari dinyatakan lolos apa yang menjadi patokan sebenarnya bukankah ini menjadi ketidak adilan untuk peserta yg lainnya bukankah hal ini diawal sdh diterangkan bahwa keputusan panitia tidak bisa diganggu gugat jika terjadi hal demikian akan menimbulkan kerancuan dalam prosedur seleksinya,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bpkb terblokir,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kemarin saya minta website pelayanan data ktp kabupaten cilacap setelah saya cek websitenya tidak berfungsi pak mohon konfirmasikan pak gub,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urgent kepada yth bapak ganjar pranowo gubernur jawa tengah dengan hormat sehubungan dengan pelaksanaan pembagian jadwal dan sesi seleksi kompetensi dasar skd calon pegawai negeri sipil pemerintah provinsi jawa tengah tahun 2018 pada nomor 80009102 mohon untuk dapat mempertimbangkan kembali jadwal tersebut karena ada jadwal yang menurut saya kurang tepat yaitu pada tgl 2 nopember 2018 pada sesi iii terlulis di dalam pengumuman mulai jam 1130 sedangkan pada tanggal 2 nopember 2018 merupakan hari jumat yang saya sebagai seorang muslim berkewajiban untuk melakukan ibadah sholat jumat sementara pada tgl 26 oktober 2018 yang juga jatuh pada hari jumat tidak ada tes yang dilakukan pada jam 1130 sesi iii dimulai jam 1330 mohon untuk dapat dipertimbangkan kembali mengenai jadwal tersebut agar peserta tes yang beragama islam dalam menjalankan kewajibannya dengan baik demikian yang saya sampaikan atas perhatiannya diucapkan terima kasih hormat saya faizal nur khabib,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toilet di lokasi tes cpns gor wujil pandanaran kab semarang masih sangat kurang pak mohon untuk dipertimbangkan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
assalamualaikum pak ganjar paksy karyawati di salah satu perusahaan terbesar di purworejojateng pakmohon kebijaksanaan untuk standar upah karyawan diploma dan sarjana di purworejo ya paktrima kasih,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
assalamualaikum salam sejahtera pak gub saya dari warga kebumen mohon bimbingan dan arahan dari pak gub ada bangunan sekolah sd yg berdiri di tanah warga dan status kepemilikan adalah sah bangunan trsebut sudah berdiri 40 thn kmi ahli waris sudah melayangkan surat bikti kepemilikan ke disdik per tgl 222018 agar pihak disdik kab kebumen bertanggung jawab trhadap hal tersebut namun sampai hari ini belum ada tindakan dri dinas dan ahli waris mengatakan jika sampai akhir thn tdk ada kjelasan dri dinas ahli waris akn menutup gedung trsebut berdasarkan bukti surat kepemilikan yg sah kpda bp gubernur kami mohon arahanya wasalam,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assalamualaikum bapak gubernur yang saya hormati selamat pagi bapak semoga bapak selalu dalam lindungan alloh swt menindak lanjuti info dari 1 banyak pendaftar cpns yang gagal seleksi administrasi gara2 upload ijazah ners harusnya yang diupload ijazah ners dan ijazah sarjana keperawatan dua2nya walau di syarat pendaftaran tidak tercantum harus dua2nya 2 hsil audit dinyakan kesalahan mereka bisa bapak maklumi dan di maafkan sehingga bisa ikut cpns 3 saya atas nama tri agung febriyanto no ktp 3309061302880001 jurusan s1 keperawatan ners tidak diloloskan bapak saya ada kesalahn sedikit saja sebenarnya pada surat lamaran yg harusnya diketik sebenarnya surat lamaran saya juga saya ketik bapak tapi ada sedikit yang saya tulis tangan atas kebijakan bapakdan keadilan bapak mereka yang tidak upload ijsah saja bisa di maklumisetidakny bapak bisa memaklumi kesalahan saya bapak alloh saja maha pemaaf saya mohon maaf bapak dihari yang berkah ini saya mohon bantuanya bapak tolong maklumi kesalahm saya bpk agar saya bisa ikut tes seperti teman teman tang lainmohon bapak saya mohon terima kasih bapak semoga alloh swt memberikan ridhony kepada bapak aaaamiiiiin,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tolong untuk pejabat uji kir di dishub demak yg sudah mendapatkan sertifikat kir kendaraan truk besar segera diisi pak selama ini kosong dan kami para sopir truk besar harus numpang uji dikota lain selain kami rugi waktu juga nambah biaya,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selamat siang pak ganjar sy kamyati yg tempo hari mengeluhkan soal blsm yg tdk tepat sasaran nama orang tua sy bpk turwan dan ibu darisem alamat grumbul karang pucung desa darmakradenan kec ajibarang kab banyumas rtrw 009004mohon kiranya bpk berkenan membantu soal blsm yg tdk tepat sasaran matur suwon pak gubernur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
asalamulaikum wr wb selamat siang pak ganjarsaya ingin curhat paksemoga curhatan saya kesampain saya ingin mengeluh dan bgm caranya begini pak kebetulan saya adalah kakak dari adik2 sayaadik saya ada 3 kebetulan cewek semua pak dan menempati rumah orang tua saya yg sudah almarhum semuaayah dan ibu adik adik saya menempati rumah alm dan tadi malam saya mendapat sms dari adik saya mas payon mburi ambruk saya belum sempat melihat langsung keadaan rumah alm yg ditempati adik2 saya cewek semua saya mau tanya di kendal kan ada bsps untuk rehab rumah yg tdk layak huni tapi dari desakabnggak pernah ada surve lokasi rumah yg tidak layak huni maaf saya belum sempat foto rumah alm yg ditempati adik2 saya rumah alm ortu saya sapen sentul rt 09rw 09 kelurahan sukorejo kabkendal provinsi jawa tengah sekian dari curhatan saya pak ganjar sekian dan terima kasih dan maaf jika ada kata2 yg tidak berkenan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
saya salah satu peserta cpns mau bertanya apakah cuma gara2 salah nulis lamaran yang ditujukan bukan kepada bpk gubernur tp ke pemprov jateng masak harus di tolak yg laine gagal upload tp bisa lolosgimana ini pak,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pak gub kami yang hidup di pinggiran seperti kebon batur mranggen kapan bisa menikmati internet kabel seperti indihome selalu saja sulit dengan alasan kurang peminat lah kalau tidak ada jaringannya gimana ada peminatnya matur nuwun pak,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maaf pak saya yang komplain masalah strttk terkait pengumuman admin cpns kemarin dan pihak jateng sudah membalas bahwa yang di butuhkan adalah str mtki sesuai pengumuman padahal di pengumuman tertulis str yg diterbitkan oleh mtki atau pejabat lain yang berwenang dan di farmasi itu belum ada str mtki dan kenapa juga ada formasi lain yang str juga upt dari jawa tengah bisa lolos sementara kita tidak padahal sama sama dari upt p2t apakah kita benar benar tidak bisa ikut tes dengan alasan tersebut maaf saya masih kirim email karena jawaban yang di berikan belum bisa berkenan di hati saya terima kasih,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kepada bapak gubernur dan kepala bkn saya mohon jika ada perubahan informasi mengenai cpns diinfokan dari web resmi tadi pagi istri saya dapat info cpns di undur karena kendala teknis dari grup medsos tapi istri saya tetap berangkat karena info tersebut bukan dari web resmi sampai di gor wujil ternyata di undur mohon jika ada perubahan di info di web resmi terima kasih atas perhatian bapak gubernur dan kepala bkn,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pak ganjar yg terhomat tolong ditindak perangkat desa podosari kec cepiring kendal dana desa banyak dikorupsi oleh perangkatnya warga mau ngusut takut dicuekin kalo pas urus surat dan bpd juga diam saja tanpa perlawanan pembangunan juga kalah sama desa sebelah pandes dan botomulyo tolong pak diusut tim kpk contoh proyek 2017 proyek gorong2 banyak yg dikorup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
seleksi administrasi lolos tapi nama tidak tercantum di list tes skd kalau tidak lolos kenapa tidak ada pemberitahuan ada perubahan data trimakasih,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asalamualaikum wrwbselamat malam semoga kita selalu dalam lindungannya amin nama saya waris tinggal di kampung bulaklegadesa bentarkecamatan salem kabupaten brebesbegini saya punya adik laki laki kerja sebagai buruh bangunan di jakartaminggu kemaren pulang dalam keadaan sakitsetelah berobat ke rs bumiayu ga sembuh terus berobat lagi ke rs tegal dan di scan ternyata adik saya di ponis tumor otak dan dokter menyarankan segera ambil tindakan dan menyarankan segera di bawa ke rs karyadi di semarang dengan perkiraan biaya 60jutakaget sedih perasaan ga karuanbpjs kami ga punyatrus bikin dan ternyata tidak bisa langsung digunakan jugaakhirnya di bantu pa mantri puskesmasdi bikinlah sktm dan dapet antrian 136jatuh hari senin tanggal 30 oktober hari selasa kondisinya semakin parah akhirnya di bawa ke rs majenang dan kondisinya tidak juga membaik dan dokter menyarankan untuk segera ambil jalan umunkalau kami punya uang ga masalah dengan biaya besar dan mendesakkami bingung harus bagai manaakhirnya saya beranikan diri untuk lapor keluh kesah ke bapak sebagai gubernur semoga bapak bisa membantu karna dokter menyarankan supaya segera ambil tindakan dan jadwal masih lumayan lama kira kira saya harus bagai mana pak supaya bisa secepatnya di bawa ke rs semarangsekian pa mohon maaf kalau kami mengganggu kegiatan bapak dan kalau ada kata kata yang kurang berkenan mohon maaf yg sebesar besarnya,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selamat siang pak pak saya seorang ibu rmah tangga suami saya tukang kayu di bngnan anak2 saya dapt kartu kip dah lama tpi kok nggak bisa cir knpa,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tolong pak ganjar jembatan timbang subah makin mencekik sopir pak denda tilang di juga terasa sangat berat sekali pak ini sopir harus bagaimana pak mohon dibantu pak mator suwuun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
maaf ijin melapor air pdam bukit cemara residence kel kramas kec tembalang kembali mati total sudah 3 haripadahal aliran pdam kami bukan melalui ipa kudu tapi melalui wungkap kasab sudah minta bantuan air tangki bersih belum dikirimkirim mohon dicarikan solusi pak karna kami butuh air terimakasih,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ktpel nggak rampung rampung mohon tindak lanjut nya pak gub kabupaten tegal slawi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saya tinggal di rw 11 dsn panyeretan ds sidamukti kec patimuan cilacap kami jg butuh jaringan br selama ini kabel dr stand meter ke tiang list jarakmya terlalu jauh,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harap segera dibuatkan polisi tidur dikarenakan sering terjadi kecelakaan di jalan depan sekolah dasar beringin 1 ngalian tepatnya jl anyar duwet km 1 dikarenakan ramai kendaraan jalan mulus menurun sempit dan ramai tadi pagi istri saya tertabrak dari belakang karena yg dibelakang terburu buru daruratpolisitidur,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assalamualaikum wr wb lapor gub  untuk desa sempor kecamatan kaligondang kabupaten purbalingga  mohon di cek ulang kembali galian c yang ada di desa sempor  karena begoannya masih mengambil pasir hari ini mohon bantuannya dan tolong segera di tanggapi  untuk foto nanti saya kirim di aplikasi laporg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mohon izin pak melaporkan po safari dg no kendaraan h 1468 ab tidak jujur dalam pemberian informasi fasilitas bus tidak sesuai dan dengan tarif yg tinggi dan berbeda beda kemudian informasinya bus langsung sampai akan tetapi penumpang tujuan surabaya malang cepu sragen krg lbh 14 orang di turunkan di solo untuk di transitkan dg bus reguler surabaya  jogja semoga tindakan tidak bertanggung jawab ini dapat di berikan teguran,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selamat pagi saya dodik warga bergas kidul ingin melapor kan pencenaran sungai d belakang sidomuncul wilayah ngempon kc bergas kab semarang,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
